X trueY nnY L2norm
  0.9204198156E-02  0.1522224393      0.1799381211      0.7681590156E-03
  0.8237676644       2.495252739       2.513401507      0.3293777826E-03
  0.1510808558       1.551095140       1.556330665      0.2741072320E-04
  0.3976468659      0.6308103108      0.6073950116      0.5482762370E-03
  0.2654580004      0.8688003633      0.8662431147      0.6539520257E-05
  0.7497119465       3.002467565       2.970054029      0.1050637329E-02
  0.9705508690       3.520524000       3.488371087      0.1033809798E-02
  0.8929667763       2.597246684       2.618239594      0.4407022534E-03
  0.6302486260       3.518820184       3.530830926      0.1442579367E-03
  0.3197319871      0.5105658832      0.5290451328      0.3414826646E-03
  0.3150544887      0.5307807718      0.5485298184      0.3150286559E-03
  0.9935706288       3.893576524       3.893872034      0.8732646848E-07
  0.9038236804       2.680178372       2.690044245      0.9733544796E-04
  0.2585116491E-01  0.4225763352      0.4301588889      0.5749512120E-04
  0.9768403001       3.620418906       3.593801452      0.7084888757E-03
  0.8146903904       2.532461791       2.541681237      0.8499818225E-04
  0.7428388266       3.061223855       3.030971398      0.9152111391E-03
  0.8380702337       2.458044124       2.487654838      0.8767943984E-03
  0.5610718947       2.938591369       2.919350308      0.3702184187E-03
  0.1706431595       1.522542386       1.523517601      0.9510461056E-06
  0.2348385979       1.128727632       1.117973758      0.1156458158E-03
  0.6051769052       3.389841240       3.374048392      0.2494140266E-03
  0.3522291195      0.4495780355      0.4611028102      0.1328204329E-03
  0.6577917312       3.547459442       3.577705355      0.9148152635E-03
  0.7449573250       3.043155022       3.012075993      0.9659060667E-03
  0.4209528854      0.8459601499      0.8129182611      0.1091766412E-02
  0.7940827949       2.650271433       2.638290174      0.1435505545E-03
  0.2793582015      0.7568188639      0.7606006507      0.1430191182E-04
  0.3894310285      0.5741222235      0.5570119725      0.2927606901E-03
  0.8684703396       2.477245910       2.513346144      0.1303226873E-02
  0.9615557639       3.381692417       3.345724960      0.1293657980E-02
  0.8861238199       2.554249450       2.581080867      0.7199249318E-03
  0.8846295989E-01   1.250286693       1.249119066      0.1363353300E-05
  0.1619063522       1.541993877       1.545154324      0.9988426702E-05
  0.2315632987       1.155868513       1.144886927      0.1205952263E-03
  0.1334333699       1.528123187       1.534710206      0.4338882517E-04
  0.6017196334E-01  0.9268086282      0.9206704038      0.3767779830E-04
  0.3661207355      0.4707015486      0.4729845449      0.5212072294E-05
  0.1392135090       1.540945235       1.547395692      0.4160839859E-04
  0.9758062857       3.603860030       3.576163767      0.7670829963E-03
  0.5606258858       2.932762837       2.913945878      0.3540779308E-03
  0.6506323876       3.551100361       3.579110212      0.7845517615E-03
  0.6193483386       3.474872432       3.474673513      0.3956855909E-07
  0.1754380088       1.507521515       1.507166719      0.1258797641E-06
  0.8739600626       2.495925639       2.530132337      0.1170098209E-02
  0.8543491691       2.450879817       2.487460458      0.1338143260E-02
  0.3075086109      0.5686414141      0.5844712513      0.2505837458E-03
  0.2464382495       1.030496332       1.021610511      0.7895781668E-04
  0.4445405164       1.136299751       1.113068851      0.5396747215E-03
  0.7137973240       3.294594339       3.287216839      0.5442751532E-04
  0.2815258478      0.7402197230      0.7450418092      0.2325251588E-04
  0.2365857574       1.114114188       1.103535795      0.1119023884E-03
  0.3948710465      0.6104993008      0.5891102255      0.4574925413E-03
  0.3577373980      0.4543864020      0.4626178712      0.6775708538E-04
  0.1498657745       1.551039489       1.556454087      0.2931787855E-04
  0.6096405268       3.419992886       3.408816757      0.1249058617E-03
  0.5827699004       3.193543174       3.164577088      0.8390341725E-03
  0.3267052007      0.4853953317      0.5042160551      0.3542196265E-03
  0.6373548502       3.537391436       3.556344016      0.3592003083E-03
  0.2359430005E-01  0.3865468752      0.3962774607      0.9468429414E-04
  0.6897797967       3.445680840       3.462801762      0.2931259968E-03
  0.5666884842E-01  0.8801167518      0.8740481180      0.3682831657E-04
  0.1639782056       1.538332930       1.541009798      0.7165618727E-05
  0.4630698671       1.404681196       1.401946759      0.7477143366E-05
  0.9344530857       3.004156262       2.980200278      0.5738892040E-03
  0.8254728905       2.489395949       2.509108995      0.3886041873E-03
  0.9316826625       2.969866954       2.948552579      0.4543025927E-03
  0.3210024495      0.5055281755      0.5241385400      0.3463456654E-03
  0.7027025272       3.370786722       3.375154186      0.1907473968E-04
  0.2158981040       1.279133014       1.268796276      0.1068481603E-03
  0.5543056966       2.847899970       2.835817957      0.1459750304E-03
  0.3149444099      0.5312873914      0.5490147568      0.3142594851E-03
  0.9964594428       3.941360494       3.948092392      0.4531844375E-04
  0.8414295183       2.453388784       2.485037648      0.1001650578E-02
  0.8832971062       2.538619047       2.567530138      0.8358512018E-03
  0.3512667482      0.4492121142      0.4612551991      0.1450358925E-03
  0.6583019059       3.546913642       3.577242229      0.9198231740E-03
  0.4313828340      0.9662105147      0.9348334930      0.9845174949E-03
