X trueY nnY L2norm
  0.9999999776E-02  0.3668317942      0.2078000606      0.2529109229E-01
  0.1999999955E-01  0.4847786655      0.3676244677      0.1372510605E-01
  0.2999999933E-01  0.6286078053      0.5220055859      0.1136403318E-01
  0.3999999911E-01  0.4636295357      0.6692542011      0.4228150299E-01
  0.5000000075E-01  0.8748468808      0.8078611079      0.4487093783E-02
  0.5999999866E-01  0.6794409168      0.9365181698      0.6608871404E-01
  0.7000000030E-01  0.9345484954       1.054117679      0.1429678961E-01
  0.7999999821E-01   1.335787148       1.159732617      0.3099519777E-01
  0.9000000358E-01   1.174439728       1.252585208      0.6106716069E-02
  0.1000000015       1.158050453       1.332009587      0.3026178038E-01
  0.1099999994       1.620159197       1.397418228      0.4961353916E-01
  0.1199999973       1.725936945       1.448278298      0.7709432411E-01
  0.1299999952       1.593672843       1.484106451      0.1200479432E-01
  0.1400000006       1.373252849       1.504488205      0.1722271872E-01
  0.1500000060       1.640310213       1.509126758      0.1720909893E-01
  0.1599999964       1.729307613       1.497922953      0.5353886118E-01
  0.1700000018       1.617645017       1.471081667      0.2148081532E-01
  0.1800000072       1.600378452       1.429232112      0.2929106946E-01
  0.1899999976       1.293640967       1.373538646      0.6383639261E-02
  0.2000000030       1.579208868       1.305770558      0.7476850915E-01
  0.2099999934       1.250881260       1.228300212      0.5099037302E-03
  0.2199999988       1.044774685       1.144006392      0.9846931630E-02
  0.2300000042       1.273363454       1.056087835      0.4720869479E-01
  0.2399999946      0.9625968977      0.9678134347      0.2721225818E-04
  0.2500000000       1.162796945      0.8822589687      0.7870155603E-01
  0.2599999905      0.7670208843      0.8020840088      0.1229422698E-02
  0.2700000107       1.057183432      0.7293842755      0.1074522868    
  0.2800000012      0.5470209512      0.6656393120      0.1407031551E-01
  0.2899999917      0.6999987792      0.6117428296      0.7789112638E-02
  0.3000000119      0.7087720895      0.5680981751      0.1978915018E-01
  0.3100000024      0.3359826025      0.5347481799      0.3950775473E-01
  0.3199999928      0.7072930090      0.5115133759      0.3832966471E-01
  0.3300000131      0.2880462272      0.4981222957      0.4413195457E-01
  0.3400000036      0.2214650085      0.4943211626      0.7445048082E-01
  0.3499999940      0.5480524286      0.4999588704      0.2312990343E-02
  0.3600000143      0.5654485029      0.5150476138      0.2540249628E-02
  0.3700000048      0.3051467599      0.5397995468      0.5506193039E-01
  0.3799999952      0.4126097011      0.5746417452      0.2625438333E-01
  0.3899999857      0.8135404733      0.6202084527      0.3737727018E-01
  0.4000000060      0.8787586002      0.6773095864      0.4058170515E-01
  0.4099999964      0.8362858762      0.7468709420      0.7995030460E-02
  0.4199999869      0.7186422024      0.8298452051      0.1236610780E-01
  0.4300000072      0.7319217264      0.9270888170      0.3809019325E-01
  0.4399999976       1.229824177       1.039207806      0.3633460085E-01
  0.4499999881       1.291256839       1.166385589      0.1559282899E-01
  0.4600000083       1.294629597       1.308205753      0.1843120120E-03
  0.4699999988       1.540224170       1.463498113      0.5886887806E-02
  0.4799999893       1.627894222       1.630246179      0.5531702355E-05
  0.4900000095       1.687989651       1.805585298      0.1382873640E-01
  0.5000000000       2.023123468       1.985929455      0.1383394626E-02
  0.5099999905       2.226217902       2.167250997      0.3477095943E-02
  0.5199999809       2.511359328       2.345481400      0.2751548677E-01
  0.5299999714       2.412517715       2.516958723      0.1090792416E-01
  0.5400000215       2.610127092       2.678791771      0.4714838195E-02
  0.5500000119       2.820270393       2.829021448      0.7658095893E-04
  0.5600000024       2.887373309       2.966559346      0.6270428481E-02
  0.5699999928       3.118590608       3.090948869      0.7640657025E-03
  0.5799999833       3.287626186       3.202082396      0.7317739959E-02
  0.5899999738       3.051948123       3.299972025      0.6151585617E-01
  0.6000000238       3.346662842       3.384619972      0.1440743728E-02
  0.6100000143       3.557046225       3.455973206      0.1021575528E-01
  0.6200000048       3.269243646       3.513930079      0.5987145046E-01
  0.6299999952       3.619997056       3.558352729      0.3800022985E-02
  0.6399999857       3.739630691       3.589075563      0.2266684645E-01
  0.6499999762       3.618156520       3.605907581      0.1500364998E-03
  0.6600000262       3.678822628       3.608640691      0.4925504285E-02
  0.6700000167       3.324728606       3.597078251      0.7417432925E-01
  0.6800000072       3.466703103       3.571094843      0.1089763528E-01
  0.6899999976       3.212603097       3.530731320      0.1012055660    
  0.6999999881       3.314664128       3.476321175      0.2613300070E-01
  0.7099999785       3.455256097       3.408633315      0.2173683809E-02
  0.7200000286       3.047074511       3.329005597      0.7948513696E-01
  0.7300000191       2.934873651       3.239438613      0.9275981608E-01
  0.7400000095       3.211670289       3.142606816      0.4769763319E-02
  0.7500000000       2.996302395       3.041769472      0.2067255124E-02
  0.7599999905       3.090368106       2.940568938      0.2243979072E-01
  0.7699999809       2.729274383       2.842744232      0.1287540642E-01
  0.7799999714       2.683463697       2.751813738      0.4671728128E-02
  0.7900000215       2.576012960       2.670793783      0.8983404363E-02
  0.8000000119       2.815009394       2.602011922      0.4536792311E-01
  0.8100000024       2.604032553       2.547033874      0.3248849446E-02
  0.8199999928       2.723951630       2.506705772      0.4719576271E-01
  0.8299999833       2.713892783       2.481272517      0.5411218828E-01
  0.8399999738       2.341410622       2.470535773      0.1667330449E-01
  0.8500000238       2.422809465       2.474017050      0.2622216834E-02
  0.8600000143       2.256257581       2.491103003      0.5515237238E-01
  0.8700000048       2.388170827       2.521162765      0.1768685556E-01
  0.8799999952       2.640722419       2.563635071      0.5942459128E-02
  0.8899999857       2.644236073       2.618088712      0.6836844874E-03
  0.8999999762       2.504365045       2.684261986      0.3236290934E-01
  0.9100000262       2.963519428       2.762087398      0.4057486259E-01
  0.9200000167       3.071822782       2.851703453      0.4845251917E-01
  0.9300000072       2.876578343       2.953463889      0.5911387216E-02
  0.9399999976       3.238659903       3.067936558      0.2914646046E-01
  0.9499999881       3.027204099       3.195898382      0.2845776122E-01
  0.9599999785       3.252331424       3.338321583      0.7394307454E-02
  0.9700000286       3.519781176       3.496348626      0.5490844103E-03
  0.9800000191       3.554204482       3.671244479      0.1369836086E-01
  0.9900000095       3.770284539       3.864333876      0.8845277658E-02
   1.000000000       3.755985227       4.076898058      0.1029850456    
